Rank,Release Group,Worldwide,Domestic,%,Foreign,%
115,Scoop,"$39,220,946","$10,525,717",26.8%,"$28,695,229",73.2%
116,The Wicker Man,"$38,805,380","$23,649,127",60.9%,"$15,156,253",39.1%
117,Basic Instinct 2,"$38,629,478","$5,971,336",15.5%,"$32,658,142",84.5%
118,Accepted,"$38,623,262","$36,323,505",94%,"$2,299,757",6%
119,Employee of the Month,"$38,395,414","$28,444,855",74.1%,"$9,950,559",25.9%
120,Just My Luck,"$38,159,905","$17,326,650",45.4%,"$20,833,255",54.6%
121,The Covenant,"$37,598,767","$23,380,495",62.2%,"$14,218,272",37.8%
122,Miss Potter,"$35,078,241","$3,005,605",8.6%,"$32,072,636",91.4%
123,Love and Honour,"$33,755,574","$60,910",0.2%,"$33,694,664",99.8%
124,Tell No One,"$33,406,992","$6,177,192",18.5%,"$27,229,800",81.5%
125,Dhoom 2,"$32,396,427","$2,643,586",8.2%,"$29,752,841",91.8%
126,Stick It,"$31,976,848","$26,910,736",84.2%,"$5,066,112",15.8%
127,Ultraviolet,"$31,070,211","$18,535,812",59.7%,"$12,534,399",40.3%
128,Pulse,"$29,907,685","$20,264,436",67.8%,"$9,643,249",32.2%
129,An American Haunting,"$29,612,137","$16,298,046",55%,"$13,314,091",45%
130,The Valet,"$29,414,553","$1,926,800",6.6%,"$27,487,753",93.4%
131,Tristan & Isolde,"$28,047,963","$14,734,633",52.5%,"$13,313,330",47.5%
132,Priceless,"$27,949,650","$2,165,188",7.7%,"$25,784,462",92.3%
133,Stay Alive,"$27,298,695","$23,086,480",84.6%,"$4,212,215",15.4%
134,Clerks II,"$26,984,975","$24,148,068",89.5%,"$2,836,907",10.5%
135,The Painted Veil,"$26,910,847","$8,060,487",30%,"$18,850,360",70%
136,Black Book,"$26,768,563","$4,398,532",16.4%,"$22,370,031",83.6%
137,A Prairie Home Companion,"$25,978,867","$20,342,852",78.3%,"$5,636,015",21.7%
138,Kabhi Alvida Naa Kehna,"$25,229,168","$3,275,444",13%,"$21,953,724",87%
139,School for Scoundrels,"$23,947,685","$17,807,569",74.4%,"$6,140,116",25.6%
140,Alex Rider: Operation Stormbreaker,"$23,937,870","$677,646",2.8%,"$23,260,224",97.2%
141,Valley of the Wolves: Iraq,"$23,465,471",-,-,"$23,465,471",100%
142,"OSS 117: Cairo, Nest of Spies","$23,041,621","$303,543",1.3%,"$22,738,078",98.7%
143,Aquamarine,"$22,989,957","$18,597,342",80.9%,"$4,392,615",19.1%
144,Days of Glory,"$22,963,701","$320,700",1.4%,"$22,643,001",98.6%
145,The Wind that Shakes the Barley,"$22,899,908","$1,836,089",8%,"$21,063,819",92%
146,Fanaa,"$22,175,908","$2,105,352",9.5%,"$20,070,556",90.5%
147,The Marine,"$22,165,608","$18,844,784",85%,"$3,320,824",15%
148,Unaccompanied Minors,"$21,949,234","$16,655,224",75.9%,"$5,294,010",24.1%
149,Flicka,"$21,893,591","$21,000,147",95.9%,"$893,444",4.1%
150,Black Christmas,"$21,510,851","$16,273,581",75.7%,"$5,237,270",24.3%
151,Waist Deep,"$21,353,303","$21,344,312",100%,"$8,991",<0.1%
152,ATL,"$21,170,563","$21,170,563",100%,-,-
153,Bobby,"$20,704,591","$11,242,801",54.3%,"$9,461,790",45.7%
154,Beerfest,"$20,387,597","$19,185,184",94.1%,"$1,202,413",5.9%
155,Don,"$19,640,129","$2,223,961",11.3%,"$17,416,168",88.7%
156,Akeelah and the Bee,"$18,948,425","$18,848,430",99.5%,"$99,995",0.5%
157,See No Evil,"$18,564,467","$15,032,800",81%,"$3,531,667",19%
158,Bandidas,"$18,381,890",-,-,"$18,381,890",100%
159,Friends with Money,"$18,245,244","$13,368,437",73.3%,"$4,876,807",26.7%
160,Krrish,"$18,041,250","$1,430,721",7.9%,"$16,610,529",92.1%
161,"Carry On, Munna Bhai","$17,897,527","$2,217,562",12.4%,"$15,679,965",87.6%
162,Flyboys,"$17,834,865","$13,090,630",73.4%,"$4,744,235",26.6%
163,Memories of Tomorrow,"$17,696,020","$140,200",0.8%,"$17,555,820",99.2%
164,Avenue Montaigne,"$17,574,836","$2,044,858",11.6%,"$15,529,978",88.4%
165,Annapolis,"$17,496,992","$17,127,992",97.9%,"$369,000",2.1%
166,"Paris, je t'aime","$17,471,727","$4,899,278",28%,"$12,572,449",72%
167,Material Girls,"$16,907,725","$11,449,638",67.7%,"$5,458,087",32.3%
168,Hollywoodland,"$16,800,438","$14,426,251",85.9%,"$2,374,187",14.1%
169,American Dreamz,"$16,656,103","$7,191,830",43.2%,"$9,464,273",56.8%
170,Everyone's Hero,"$16,627,188","$14,523,101",87.3%,"$2,104,087",12.7%
171,The Fountain,"$16,468,343","$10,144,010",61.6%,"$6,324,333",38.4%
172,Omkara,"$16,466,144","$1,244,576",7.6%,"$15,221,568",92.4%
173,The Last Kiss,"$15,852,401","$11,614,790",73.3%,"$4,237,611",26.7%
174,Larry the Cable Guy: Health Inspector,"$15,680,099","$15,680,099",100%,-,-
175,The Science of Sleep,"$15,116,179","$4,670,644",30.9%,"$10,445,535",69.1%
176,Little Children,"$14,821,658","$5,463,019",36.9%,"$9,358,639",63.1%
177,Bhagam Bhag,"$14,730,896","$789,963",5.4%,"$13,940,933",94.6%
178,Turistas,"$14,697,742","$7,027,762",47.8%,"$7,669,980",52.2%
179,My Best Friend,"$14,687,738","$1,426,784",9.7%,"$13,260,954",90.3%
180,Freedomland,"$14,655,628","$12,512,886",85.4%,"$2,142,742",14.6%
181,Tenacious D in the Pick of Destiny,"$13,924,254","$8,334,575",59.9%,"$5,589,679",40.1%
182,One Night with the King,"$13,728,450","$13,395,961",97.6%,"$332,489",2.4%
183,The History Boys,"$13,407,101","$2,706,659",20.2%,"$10,700,442",79.8%
184,How to Eat Fried Worms,"$13,098,996","$13,040,527",99.6%,"$58,469",0.4%
185,Slither,"$12,834,936","$7,802,450",60.8%,"$5,032,486",39.2%
186,Bon Cop Bad Cop,"$12,735,126","$12,665,721",99.5%,"$69,405",0.5%
187,Idlewild,"$12,643,027","$12,571,185",99.4%,"$71,842",0.6%
188,Zoom,"$12,506,362","$11,989,328",95.9%,"$517,034",4.1%
189,End of the Spear,"$12,128,105","$11,967,000",98.7%,"$161,105",1.3%
190,Dave Chappelle's Block Party,"$12,051,924","$11,718,595",97.2%,"$333,329",2.8%
191,The Return,"$11,992,014","$7,749,851",64.6%,"$4,242,163",35.4%
192,The Hoax,"$11,772,461","$7,164,995",60.9%,"$4,607,466",39.1%
193,After the Wedding,"$11,632,723","$1,534,584",13.2%,"$10,098,139",86.8%
194,Something New,"$11,483,669","$11,468,568",99.9%,"$15,101",0.1%
195,The Nightmare Before Christmas 2006 3D Release,"$11,111,265","$8,700,869",78.3%,"$2,410,396",21.7%
196,Roving Mars,"$10,978,976","$10,407,978",94.8%,"$570,998",5.2%
197,The Night Listener,"$10,639,686","$7,836,393",73.7%,"$2,803,293",26.3%
198,Facing the Giants,"$10,243,159","$10,178,331",99.4%,"$64,828",0.6%
199,All the King's Men,"$9,451,623","$7,221,458",76.4%,"$2,230,165",23.6%
200,Goya's Ghosts,"$9,448,082","$1,000,626",10.6%,"$8,447,456",89.4%
201,Running Scared,"$9,380,029","$6,855,137",73.1%,"$2,524,892",26.9%
202,The Page Turner,"$9,284,027","$209,659",2.3%,"$9,074,368",97.7%
203,Comedy of Power,"$8,987,781","$80,550",0.9%,"$8,907,231",99.1%
204,Breaking and Entering,"$8,974,829","$930,469",10.4%,"$8,044,360",89.6%
205,Rang De Basanti,"$8,846,694","$2,197,694",24.8%,"$6,649,000",75.2%
206,Hoot,"$8,224,998","$8,117,637",98.7%,"$107,361",1.3%
207,Water 2006 Re-release,"$8,172,058","$3,278,815",40.1%,"$4,893,243",59.9%
208,Summer in Berlin,"$7,718,317","$8,340",0.1%,"$7,709,977",99.9%
209,A Scanner Darkly,"$7,659,918","$5,501,616",71.8%,"$2,158,302",28.2%
210,DOA: Dead or Alive,"$7,516,532","$480,813",6.4%,"$7,035,719",93.6%
211,Running with Scissors,"$7,460,797","$7,022,827",94.1%,"$437,970",5.9%
212,Phat Girlz,"$7,403,491","$7,061,128",95.4%,"$342,363",4.6%
213,It's a Boy Girl Thing,"$7,385,679",$848,<0.1%,"$7,384,831",100%
214,Trust the Man,"$7,353,118","$1,530,535",20.8%,"$5,822,583",79.2%
215,I Served the King of England,"$7,319,210","$617,403",8.4%,"$6,701,807",91.6%
216,Venus,"$7,261,490","$3,347,411",46.1%,"$3,914,079",53.9%
217,Golden Door,"$7,226,020","$1,070,769",14.8%,"$6,155,251",85.2%
218,Hard Candy,"$7,022,209","$1,024,640",14.6%,"$5,997,569",85.4%
219,Crossover,"$7,009,668","$7,009,668",100%,-,-
220,The Unknown Woman,"$6,868,786","$152,114",2.2%,"$6,716,672",97.8%
221,Private Fears In Public Places (Coeurs),"$6,855,294","$134,636",2%,"$6,720,658",98%
222,Kenny,"$6,732,051","$69,220",1%,"$6,662,831",99%
223,Grandma's Boy,"$6,566,277","$6,090,172",92.7%,"$476,105",7.3%
224,Copying Beethoven,"$6,191,746","$384,029",6.2%,"$5,807,717",93.8%
225,Van Wilder 2: The Rise of Taj,"$6,086,508","$4,300,645",70.7%,"$1,785,863",29.3%
226,Vitus,"$6,079,556","$187,480",3.1%,"$5,892,076",96.9%
227,Jindabyne,"$6,044,112","$400,438",6.6%,"$5,643,674",93.4%
228,Harsh Times,"$5,967,038","$3,337,931",55.9%,"$2,629,107",44.1%
229,For Your Consideration,"$5,925,637","$5,549,923",93.7%,"$375,714",6.3%
230,The Good German,"$5,914,908","$1,308,696",22.1%,"$4,606,212",77.9%
231,Catch a Fire,"$5,710,236","$4,299,773",75.3%,"$1,410,463",24.7%
232,Shortbus,"$5,526,675","$1,985,292",35.9%,"$3,541,383",64.1%
233,Severance,"$5,515,163","$137,221",2.5%,"$5,377,942",97.5%
234,Kabul Express,"$5,091,289","$302,458",5.9%,"$4,788,831",94.1%
235,Confetti,"$4,903,131","$228,498",4.7%,"$4,674,633",95.3%
236,Half Nelson,"$4,660,481","$2,697,938",57.9%,"$1,962,543",42.1%
237,Let's Go to Prison,"$4,630,045","$4,630,045",100%,-,-
238,I'm Screwed by Getting Married,"$4,423,137","$223,137",5%,"$4,200,000",95%
239,Keeping Up with the Steins,"$4,409,374","$4,339,241",98.4%,"$70,133",1.6%
240,The Lost City,"$4,386,236","$2,484,186",56.6%,"$1,902,050",43.4%
241,Inland Empire,"$4,037,577","$861,355",21.3%,"$3,176,222",78.7%
242,Tristram Shandy: A Cock and Bull Story,"$3,931,982","$1,253,413",31.9%,"$2,678,569",68.1%
243,Brick,"$3,919,254","$2,075,743",53%,"$1,843,511",47%
244,Trailer Park Boys: The Movie,"$3,868,567","$3,860,678",99.8%,"$7,889",0.2%
245,The Polar Express 2006 IMAX Release,"$3,765,011","$2,940,722",78.1%,"$824,289",21.9%
246,Riding Alone for Thousands of Miles,"$3,752,325","$252,325",6.7%,"$3,500,000",93.3%
247,BloodRayne,"$3,650,275","$2,405,420",65.9%,"$1,244,855",34.1%
248,Factory Girl,"$3,572,632","$1,675,241",46.9%,"$1,897,391",53.1%
249,Lovewrecked,"$3,505,963",-,-,"$3,505,963",100%
250,Ten Canoes,"$3,360,030","$283,654",8.4%,"$3,076,376",91.6%
251,Boynton Beach Club,"$3,350,115","$3,127,472",93.4%,"$222,643",6.6%
252,Unknown,"$3,338,228","$26,403",0.8%,"$3,311,825",99.2%
253,Art School Confidential,"$3,306,629","$3,297,137",99.7%,"$9,492",0.3%
254,Heading South,"$3,294,052","$898,468",27.3%,"$2,395,584",72.7%
255,Lady Chatterley,"$3,200,383","$687,414",21.5%,"$2,512,969",78.5%
256,Wordplay,"$3,177,636","$3,121,270",98.2%,"$56,366",1.8%
257,Them,"$3,144,202","$50,057",1.6%,"$3,094,145",98.4%
258,The Boss of It All,"$3,111,395","$51,548",1.7%,"$3,059,847",98.3%
259,Nomad: The Warrior,"$3,088,685","$79,123",2.6%,"$3,009,562",97.4%
260,Samoan Wedding,"$2,993,332","$72,244",2.4%,"$2,921,088",97.6%
261,Romance & Cigarettes,"$2,935,242","$557,471",19%,"$2,377,771",81%
262,Wah-Wah,"$2,846,148","$234,750",8.2%,"$2,611,398",91.8%
263,O Jerusalem,"$2,724,303","$234,480",8.6%,"$2,489,823",91.4%
264,Infamous,"$2,689,799","$1,151,330",42.8%,"$1,538,469",57.2%
265,Find Me Guilty,"$2,636,637","$1,173,643",44.5%,"$1,462,994",55.5%
266,Imagine Me & You,"$2,635,305","$672,243",25.5%,"$1,963,062",74.5%
267,After Dark's Horror Fest: 8 Films to Die For,"$2,575,000","$2,575,000",100%,-,-
268,The Man of My Life,"$2,542,577","$7,704",0.3%,"$2,534,873",99.7%
269,Quinceañera,"$2,522,787","$1,692,693",67.1%,"$830,094",32.9%
270,Lonely Hearts,"$2,520,835","$188,565",7.5%,"$2,332,270",92.5%
271,Still Life,"$2,504,465","$76,983",3.1%,"$2,427,482",96.9%
272,Ask the Dust,"$2,460,057","$743,847",30.2%,"$1,716,210",69.8%
273,A Family Secret,"$2,438,422","$2,438,422",100%,-,-
274,Fur: An Imaginary Portrait of Diane Arbus,"$2,312,717","$223,202",9.7%,"$2,089,515",90.3%
275,Strangers with Candy,"$2,254,124","$2,072,645",91.9%,"$181,479",8.1%
276,Fast Food Nation,"$2,209,322","$1,005,539",45.5%,"$1,203,783",54.5%
277,Neil Young: Heart of Gold,"$2,201,933","$1,904,606",86.5%,"$297,327",13.5%
278,Candy,"$2,105,096","$45,128",2.1%,"$2,059,968",97.9%
279,Right at Your Door,"$2,043,704","$65,018",3.2%,"$1,978,686",96.8%
280,A Guide to Recognizing Your Saints,"$2,035,468","$517,809",25.4%,"$1,517,659",74.6%
281,The Italian,"$2,007,774","$555,436",27.7%,"$1,452,338",72.3%
282,The Wedding Weekend,"$1,985,004","$1,215,045",61.2%,"$769,959",38.8%
283,Election 2,"$1,833,853","$55,758",3%,"$1,778,095",97%
284,Renaissance,"$1,831,348","$70,644",3.9%,"$1,760,704",96.1%
285,Dans Paris,"$1,810,452","$63,667",3.5%,"$1,746,785",96.5%
286,The Notorious Bettie Page,"$1,778,006","$1,415,082",79.6%,"$362,924",20.4%
287,Sweet Land,"$1,774,931","$1,706,325",96.1%,"$68,606",3.9%
288,Who Killed the Electric Car?,"$1,764,304","$1,678,874",95.2%,"$85,430",4.8%
289,Starter for 10,"$1,736,394","$216,839",12.5%,"$1,519,555",87.5%
290,The Breed,"$1,689,984","$14,500",0.9%,"$1,675,484",99.1%
291,Sweetheart,"$1,656,433","$650,000",39.2%,"$1,006,433",60.8%
292,Lights in the Dusk,"$1,615,018","$14,056",0.9%,"$1,600,962",99.1%
293,Night of the Living Dead 3D,"$1,553,837","$271,000",17.4%,"$1,282,837",82.6%
294,The Road to Guantanamo,"$1,508,988","$326,876",21.7%,"$1,182,112",78.3%
295,Guadalupe,"$1,498,950","$848,139",56.6%,"$650,811",43.4%
296,Why We Fight,"$1,439,972","$1,439,972",100%,-,-
297,Peaceful Warrior,"$1,433,261","$1,066,748",74.4%,"$366,513",25.6%
298,The U.S. vs. John Lennon,"$1,408,065","$1,109,146",78.8%,"$298,919",21.2%
299,10 Items or Less,"$1,399,222","$83,291",6%,"$1,315,931",94%
300,Leonard Cohen: I'm Your Man,"$1,398,424","$1,044,254",74.7%,"$354,170",25.3%
301,Roméo et Juliette,"$1,386,582","$1,386,582",100%,-,-
302,Climates,"$1,385,085","$119,958",8.7%,"$1,265,127",91.3%
303,Snow Cake,"$1,381,665","$26,651",1.9%,"$1,355,014",98.1%
304,Umrao Jaan,"$1,371,723","$485,000",35.4%,"$886,723",64.6%
305,Blame it on Fidel,"$1,360,243","$168,065",12.4%,"$1,192,178",87.6%
306,The Work and the Glory III: A House Divided,"$1,325,092","$1,325,092",100%,-,-
307,Reprise,"$1,297,260","$554,826",42.8%,"$742,434",57.2%
308,Driving Lessons,"$1,277,351","$239,962",18.8%,"$1,037,389",81.2%
309,Exiled,"$1,230,135","$51,957",4.2%,"$1,178,178",95.8%
310,House of Sand,"$1,178,175","$539,285",45.8%,"$638,890",54.2%
311,Man About Town,"$1,165,186",-,-,"$1,165,186",100%
312,Humko Deewana Kar Gaye,"$1,149,417","$250,083",21.8%,"$899,334",78.2%
313,Red Road,"$1,128,345","$154,892",13.7%,"$973,453",86.3%
314,Family Law,"$1,062,915","$38,605",3.6%,"$1,024,310",96.4%
315,Bamako,"$1,059,232","$112,351",10.6%,"$946,881",89.4%
316,Conversations with God,"$1,021,803","$425,045",41.6%,"$596,758",58.4%
317,Jesus Camp,"$1,013,596","$902,544",89%,"$111,052",11%
318,Conversations with Other Women,"$973,525","$379,418",39%,"$594,107",61%
319,Chup Chup Ke,"$962,812","$334,618",34.8%,"$628,194",65.2%
320,Santa vs. the Snowman 3D 2006 Re-release,"$928,275","$928,275",100%,-,-
321,The Dead Girl,"$905,291","$19,875",2.2%,"$885,416",97.8%
322,The Celestine Prophecy,"$903,680","$617,236",68.3%,"$286,444",31.7%
323,Looking for Comedy in the Muslim World,"$902,312","$888,975",98.5%,"$13,337",1.5%
324,Death of a President,"$869,352","$519,086",59.7%,"$350,266",40.3%
325,Down in the Valley,"$852,872","$568,932",66.7%,"$283,940",33.3%
326,American Masters: Sketches of Frank Gehry,"$844,333","$439,309",52%,"$405,024",48%
327,Grbavica: The Land of My Dreams,"$820,170","$43,460",5.3%,"$776,710",94.7%
328,The Groomsmen,"$818,970","$128,911",15.7%,"$690,059",84.3%
329,Army of Shadows,"$810,532","$741,766",91.5%,"$68,766",8.5%
330,13 Tzameti,"$795,223","$121,390",15.3%,"$673,833",84.7%
331,Chronicle of an Escape,"$763,742","$2,370",0.3%,"$761,372",99.7%
332,Malamaal Weekly,"$754,009","$204,612",27.1%,"$549,397",72.9%
333,Another Gay Movie,"$745,327","$654,132",87.8%,"$91,195",12.2%
334,The King,"$740,210","$282,183",38.1%,"$458,027",61.9%
335,Deep Water,"$727,202","$271,143",37.3%,"$456,059",62.7%
336,Time,"$721,712","$16,070",2.2%,"$705,642",97.8%
337,49 Up,"$696,975","$241,772",34.7%,"$455,203",65.3%
338,Feast,"$688,854","$56,131",8.1%,"$632,723",91.9%
339,My First Wedding,"$666,154","$14,982",2.2%,"$651,172",97.8%
340,The Oh in Ohio,"$648,183","$418,689",64.6%,"$229,494",35.4%
341,Sleeping Dogs Lie,"$638,627","$15,745",2.5%,"$622,882",97.5%
342,Wassup Rockers,"$634,074","$221,574",34.9%,"$412,500",65.1%
343,Summer of '04,"$632,017","$20,474",3.2%,"$611,543",96.8%
344,Sherrybaby,"$622,806","$199,176",32%,"$423,630",68%
345,Klimt,"$584,991","$97,656",16.7%,"$487,335",83.3%
346,Viva Pedro!,"$579,539","$579,539",100%,-,-
347,Wondrous Oblivion 2006 Re-release,"$571,562","$88,560",15.5%,"$483,002",84.5%
348,Tideland,"$566,611","$66,453",11.7%,"$500,158",88.3%
349,12:08 East of Bucharest,"$523,703","$91,881",17.5%,"$431,822",82.5%
350,Shadowboxer,"$519,802","$370,627",71.3%,"$149,175",28.7%
351,Home of the Brave,"$499,620","$51,708",10.3%,"$447,912",89.7%
352,Color Me Kubrick,"$497,009","$71,190",14.3%,"$425,819",85.7%
353,Idiocracy,"$495,303","$444,093",89.7%,"$51,210",10.3%
354,Beyond the Gates 2006 Re-release,"$491,155","$40,848",8.3%,"$450,307",91.7%
355,Dynamite Warrior,"$483,737","$52,292",10.8%,"$431,445",89.2%
356,Beer League,"$472,185","$472,185",100%,-,-
357,Church Ball,"$464,991","$464,991",100%,-,-
358,The Second Chance,"$463,542","$463,542",100%,-,-
359,Romeo & Juliet: Sealed with a Kiss,"$463,002","$463,002",100%,-,-
360,London to Brighton,"$449,681","$6,700",1.5%,"$442,981",98.5%
